latitud,longitud,probabilidad
12.029166669999992,-100.10000000000146,0.0117
12.029166669999992,-100.00000000000146,0.0117
12.029166669999992,-99.90000000000147,0.0117
12.029166669999992,-99.80000000000148,0.0117
12.029166669999992,-99.70000000000148,0.0117
12.029166669999992,-99.60000000000149,0.0117
12.029166669999992,-99.50000000000149,0.0117
12.029166669999992,-99.4000000000015,0.0117
12.029166669999992,-99.3000000000015,0.0117
12.029166669999992,-99.20000000000151,0.0117
12.029166669999992,-99.10000000000151,0.0117
12.029166669999992,-99.00000000000152,0.0117
12.029166669999992,-98.90000000000153,0.0117
12.029166669999992,-98.80000000000153,0.0117
12.029166669999992,-98.70000000000154,0.0117
12.029166669999992,-98.60000000000154,0.0117
12.129166669999991,-104.7000000000012,0.0739
12.129166669999991,-104.6000000000012,0.0739
12.129166669999991,-104.50000000000121,0.0739
12.129166669999991,-104.40000000000121,0.0739
12.129166669999991,-104.30000000000122,0.0739
12.129166669999991,-104.20000000000122,0.0739
12.129166669999991,-104.10000000000123,0.0739
12.129166669999991,-104.00000000000124,0.0739
12.129166669999991,-103.90000000000124,0.0739
12.129166669999991,-103.80000000000125,0.0739
12.129166669999991,-103.70000000000125,0.0739
12.129166669999991,-103.60000000000126,0.0739
12.129166669999991,-100.50000000000144,0.0117
12.129166669999991,-100.40000000000144,0.0117
12.129166669999991,-100.30000000000145,0.0117
12.129166669999991,-100.20000000000145,0.0117
12.129166669999991,-100.10000000000146,0.0117
12.129166669999991,-100.00000000000146,0.0117
12.129166669999991,-99.90000000000147,0.0117
12.129166669999991,-99.80000000000148,0.0117
12.129166669999991,-99.70000000000148,0.0117
12.129166669999991,-99.60000000000149,0.0117
12.129166669999991,-99.50000000000149,0.0117
12.129166669999991,-99.4000000000015,0.0117
12.129166669999991,-99.3000000000015,0.0117
12.129166669999991,-99.20000000000151,0.0117
12.129166669999991,-99.10000000000151,0.0117
12.129166669999991,-99.00000000000152,0.0117
12.129166669999991,-98.90000000000153,0.0117
12.22916666999999,-104.80000000000119,0.0739
12.22916666999999,-104.7000000000012,0.0739
12.22916666999999,-104.6000000000012,0.0739
12.22916666999999,-104.50000000000121,0.0739
12.22916666999999,-104.40000000000121,0.0739
12.22916666999999,-104.30000000000122,0.0739
12.22916666999999,-104.20000000000122,0.0739
12.22916666999999,-104.10000000000123,0.0739
12.22916666999999,-104.00000000000124,0.0739
12.22916666999999,-103.90000000000124,0.0739
12.22916666999999,-103.80000000000125,0.0739
12.22916666999999,-103.70000000000125,0.0739
12.22916666999999,-100.80000000000142,0.0117
12.22916666999999,-100.70000000000142,0.0117
12.22916666999999,-100.60000000000143,0.0117
12.22916666999999,-100.50000000000144,0.0117
12.22916666999999,-100.40000000000144,0.0117
12.22916666999999,-100.30000000000145,0.0117
12.22916666999999,-100.20000000000145,0.0117
12.22916666999999,-100.10000000000146,0.0117
12.22916666999999,-100.00000000000146,0.0117
12.22916666999999,-99.90000000000147,0.0117
12.22916666999999,-99.80000000000148,0.0117
12.22916666999999,-99.70000000000148,0.0117
12.22916666999999,-99.60000000000149,0.0117
12.22916666999999,-99.50000000000149,0.0117
12.22916666999999,-99.4000000000015,0.0117
12.22916666999999,-99.3000000000015,0.0117
12.22916666999999,-99.20000000000151,0.0117
12.32916666999999,-105.00000000000118,0.0739
12.32916666999999,-104.90000000000119,0.0739
12.32916666999999,-104.80000000000119,0.0739
12.32916666999999,-104.7000000000012,0.0739
12.32916666999999,-104.6000000000012,0.0739
12.32916666999999,-104.50000000000121,0.0739
12.32916666999999,-104.40000000000121,0.0739
12.32916666999999,-104.30000000000122,0.0739
12.32916666999999,-104.20000000000122,0.0739
12.32916666999999,-104.10000000000123,0.0739
12.32916666999999,-104.00000000000124,0.0739
12.32916666999999,-103.90000000000124,0.0739
12.32916666999999,-101.1000000000014,0.0117
12.32916666999999,-101.0000000000014,0.0117
12.32916666999999,-100.90000000000141,0.0117
12.32916666999999,-100.80000000000142,0.0117
12.32916666999999,-100.70000000000142,0.0117
12.32916666999999,-100.60000000000143,0.0117
12.32916666999999,-100.50000000000144,0.0117
12.32916666999999,-100.40000000000144,0.0117
12.32916666999999,-100.30000000000145,0.0117
12.32916666999999,-100.20000000000145,0.0117
12.32916666999999,-100.10000000000146,0.0117
12.32916666999999,-100.00000000000146,0.0117
12.32916666999999,-99.90000000000147,0.0117
12.32916666999999,-99.80000000000148,0.0117
12.32916666999999,-99.70000000000148,0.0117
12.32916666999999,-99.60000000000149,0.0117
12.32916666999999,-99.50000000000149,0.0117
12.32916666999999,-99.4000000000015,0.0117
12.42916666999999,-105.10000000000117,0.0739
12.42916666999999,-105.00000000000118,0.0739
12.42916666999999,-104.90000000000119,0.0739
12.42916666999999,-104.80000000000119,0.0739
12.42916666999999,-104.7000000000012,0.0739
12.42916666999999,-104.6000000000012,0.0739
12.42916666999999,-104.50000000000121,0.0739
12.42916666999999,-104.40000000000121,0.0739
12.42916666999999,-104.30000000000122,0.0739
12.42916666999999,-104.20000000000122,0.0739
12.42916666999999,-104.10000000000123,0.0739
